base	index	text
0x03800	28	装兵機ヴァンダイル
0x03800	29	装兵機ブランガゼル
0x03800	30	装兵機レィール<87>アスティン
0x03800	31	装兵機レィール<87>アスティン強化型
0x03800	32	遺産兵器エウカリス
0x03800	33	遺産兵器エウカリス強化型
0x03800	34	遺産兵器ソルシェント
0x03800	35	遺産兵器ソルシェント強化型
0x03800	36	装兵機グランマーテル
0x03800	37	装兵機アルガス
0x03800	38	装兵機バラーダ
0x03800	39	レイ<87>アクーラ(変身前)
0x03800	40	レイ<87>アクーラ(変身後)
0x03800	41	レイ<87>アクーラ
0x03800	42	レイ<87>アクーラ
0x03800	43	宝玉A
0x03800	44	デュッセルドフ
0x03800	45	ゼイフォン
0x03800	46	グリオール(グラード機)
0x03800	47	グリオール(クルル機)
0x03800	48	レグレード
0x03800	49	ブランダイム
0x03800	50	ベーゼンドルファー
0x04000	0	戦術デバッカ
0x04000	1	ADVデバッカ
0x04000	2	戦略デバッカ
0x04000	3	サウンドデバッカ
0x04000	4	マップ選択
0x04000	5	移動
0x04000	6	攻撃
0x04000	7	道具
0x04000	8	説得
0x04000	9	能力
0x04000	10	特殊
0x04000	11	待機
0x04000	18	NO
0x04000	19	耐久力
0x04000	20	高さ
0x04000	21	横幅
0x04000	22	縦幅
0x04000	23	コピー&ペースト
0x04000	26	ライトカラー0
0x04000	27	ライトカラー1
0x04000	28	ライトカラー2
0x04000	29	アンビエント
0x04000	30	.
0x04000	31	Z:
0x04000	32	進入可<87>不可設定
0x04000	33	地形属性種別設定
0x04000	34	地形番号
0x04000	35	地  名
0x04000	36	地形コスト
0x04000	37	戦闘補正
0x04000	44	BGM
0x04000	45	SE
0x04000	46	ボイス
0x04000	47	開癸中
0x04000	48	街マップ
0x04000	49	自然マップ
0x04000	50	夜マップ
0x04000	55	マップ初期化
0x04000	56	オブジェタイプ設定
0x04000	57	通常表示
0x04000	58	戦術マップ時のみ表示
0x04000	59	戦闘時のみ表示
0x04000	60	戦闘時に、カメラとユニットの|間に入ると半透明
0x04000	61	戦闘時のみ表示(半透明)
0x04000	64	ガオガイガー
0x04000	65	マイク
0x04000	66	炎龍
0x04000	67	撃竜神
0x04000	68	反撃有(ポリゴン)
0x04000	69	反撃有(ムービー)
0x04000	74	勇者コマンド
0x04000	75	強制モード
0x04000	76	なし
0x04000	77	ヒット
0x04000	78	ロボット
0x04000	79	パイロット
0x04000	80	戦闘デバッガ
0x04000	81	ムービー選択
0x04000	82	マップ切り替え
0x04000	83	シナリオ選択
0x04000	84	終了
0x04000	88	BG00|BG01|BG02|BG03|BG04
0x04000	96	第02話<8b>勇太とデッカード<8c>
0x04000	97	第06話<8b>ブラックガイン<8c>
0x04000	98	第12話<8b>緑の髪の少年<8c>
0x04000	99	第11話<8b>勇者王誕生!<8c>
0x04000	100	第5話
0x04000	112	00
0x04000	113	01
0x04000	114	02
0x04000	115	03
0x04000	116	04
0x04000	117	05
0x04000	128	回騫
0x04000	129	ダメージ小
0x04000	130	ダメージ中
0x04000	131	ダメージ大
0x04000	132	破壊
0x04000	133	攻撃近接
0x04000	134	掛合攻撃近接
0x04000	135	攻撃間接
0x04000	136	掛合攻撃間接
0x04000	137	反撃
0x04000	138	必殺
0x04000	139	必殺掛合
0x04000	140	合体掛合
0x04000	141	協力
0x04000	142	戦闘音声
0x04000	143	ランダムオン
0x04000	144	ランダムオフ
0x04000	152	なし|目くらまし|毒|麻痺|陲眠|ダイヤモンド化|粭着
0x04000	160	マップユニット
0x04000	161	戦闘ユニット
0x04000	162	マップ
0x04000	163	ファイルが有りません
0x04000	164	フォグ
0x04000	165	R :        G :        B :        |N :                F :              |NMAX :        FMAX :        |(START : フォグ情報のセーブ)
0x04000	166	ユニット出撃
0x04000	167	ユニット|マップ|BG
0x04000	168	ユニット|マップ|BG
0x04000	176	毛針|<18><g204>リモコン下駄|鬼太郎憑き|チャンチャンコ|熱気|指鉄胞
0x04000	177	爪|<18><g204>噛み付き|乱れ引っ掻き
0x04000	178	石化落下|<18><g204>石化|頭突き|しゃっくり移し
0x04000	179	砂|<18><g204>びんた|往復びんた|砂嵐|砂太鼓の壷
0x04000	180	生気吸収|<18><g204>けたぐり|笹なぐり
0x04000	181	噛み付き|<18><g204>けたぐり|眼光|糞
0x04000	192	ウブメの巣|ゲゲゲの森|赤舌体内|胎内洞窟|東京タワー上部|沼べり|父島
0x04000	193	敵ですよ父さん
0x04000	208	MAP選択|セーブ|ロード|平行ライト|環境光|フォグ|高低差設定|地形属性設定
0x04000	209	マップ番号
0x04000	210	R          G          B          
0x04000	211	X          Y          Z          
0x04000	212	0.
0x04000	213	1.00
0x04000	214	S          E          
0x04000	224	ゲームスタート|マップビューアー|ユニットビューアー|シナリオセレクト
0x04000	225	鬼太郎|ねずみ男|砂かけ婆|子泣き爺|猫餅|ぬり壁|妖怪竹|万年竹|蛞獲鳥|むじな
0x04000	232	ダメージ
0x04000	233	回騫
0x04000	234	防御
0x04000	240	プロローグ|1話|2話|3話|4話|5話
0x04000	255	------------------
0x05000	0	傭城外
0x05000	1	侵入不可
0x05000	2	侵入不可
0x05000	3	土
0x05000	4	草
0x05000	5	砂利
0x05000	6	沼
0x05000	7	池
0x05000	8	川
0x05000	9	海
0x05000	10	氷
0x05000	11	岩
0x05000	12	木
0x05000	13	崖
0x05000	14	道
0x05000	15	コンクリート
0x05000	16	建築資材
0x05000	17	床
0x05000	18	壁
0x05000	19	壁
0x05000	20	畑
0x05000	21	田んほ
0x05000	22	体内
0x05000	23	家
0x05000	24	社
0x05000	25	椢
0x05000	26	慕石
0x05000	27	虹篭
0x05000	28	五輪
0x05000	29	地蔵
0x05000	30	井戸
0x05000	31	門
0x05000	32	石像
0x05000	33	桶
0x05000	34	穴
0x05000	35	齏
0x05000	36	血の川
0x05000	37	血の池
0x05000	38	石化木
0x05000	39	石化妖怪
0x05000	40	柱
0x05000	41	炎
0x05000	42	牟
0x05000	43	襴干
0x05000	44	岩床
0x05000	45	空
0x05000	46	スイッチ
0x05000	47	双眼鏡
0x05000	48	橋
0x05000	49	朽ちた橋
0x05000	50	氷柱
0x05000	51	歳粋
0x05000	52	歯車
0x05000	53	コンピュータ
0x05000	54	コンピュータ
0x05000	55	霊気回復装置
0x05000	56	手すり
0x05000	57	瓦線
0x05000	58	階段
0x05000	59	鑼乳石
0x05000	60	繿
0x05000	61	繿
0x05000	62	岩地面
0x05000	63	石化草
0x05000	64	家
0x05000	65	家
0x05000	66	家
0x05000	67	家
0x05000	68	家
0x05000	69	家
0x05000	70	鬼太郎の家
0x05000	71	廃虚
0x05000	72	牟屋
0x05000	73	柱
0x05000	74	玉座
0x05000	75	回復装置
0x05000	76	炎
0x05000	77	薬漬
0x05000	78	体漬
0x05000	79	用水
0x05000	80	石輩
0x05000	81	魔石
0x05000	82	魔法陣
0x05000	83	木鰆
0x05000	84	椿
0x05000	85	穴
0x05000	86	かがり火
0x05000	87	脳
0x05000	88	棚
0x05000	89	ドア
0x05000	90	机
0x05000	91	封鰯石
0x05000	92	毒薬
0x05000	93	遠見薬
0x05000	94	謎の粭漬
0x05000	95	回復薬
0x05000	96	薬品齏
0x05000	97	魔法のカメ
0x05000	98	攘
0x05000	99	火口
0x05000	100	突起
0x05000	101	氷瑰
0x05000	102	藾
0x05000	103	霽殻
0x05000	104	石段
0x05000	105	焼け跡
0x05000	106	電柱
0x05000	107	鉄骨
0x05000	108	石
0x05000	109	電繊障壁
0x05000	110	空中
0x05000	111	魂の鰆
0x05000	112	籤瀋め
0x05000	113	穰
0x05000	114	小屋
0x05000	115	ポンプ
0x05000	116	床
0x05000	117	橋
0x05000	118	鬼太郎の骨
0x05000	119	消化漬
0x05000	120	瓦線
0x05000	121	魔法陣
0x05000	122	土
0x05000	123	魔法陣
0x05000	127	その他
0x05000	128	防[    ]%  傘[    ]%
0x05000	256	防御
0x05000	257	傘中
0x05000	258	%
0x05000	260	高さ
0x05000	273	体力回復
0x05800	0	ダミー
0x05800	1	妖怪アンテナ
0x06000	0	蛞獲鳥と万年竹を倒す
0x06000	1	猫餅をとめる
0x06000	2	敵の全滅
0x06000	3	ぬけ首を倒す
0x06000	4	竹切り狸を倒す
0x06000	5	むじなの撃破
0x06000	6	大首の撃破
0x06000	7	奪われた生気の奪還
0x06000	8	バックベアードの撃破
0x06000	9	大ブタの撃破
0x06000	10	ゴーゴンの撃破
0x06000	11	オオカミ男の撃破
0x06000	12	ブエルの撃退
0x06000	13	スイッチの作動
0x06000	14	朧車の撃退
0x06000	15	ガシャドクロの撃退
0x06000	16	ぬらりひょんの撃破
0x06000	17	本物のこうもり猫の撃破
0x06000	18	チーの撃破
0x06000	19	ヴォジャーイの撃破
0x06000	20	ドラキュラの撃破
0x06000	21	ギーガの撃破
0x06000	22	ダイダラボッチの撃破
0x06000	23	妖怪樹の撃破
0x06000	24	本物のバックベアードの撃破
0x06000	25	ぬっぺらほうの撃破
0x06000	26	互大ぬっぺらほうの撃破
0x06000	27	鏡獅子の撃破
0x06000	28	ラグレシアの撃破
0x06000	29	本物のラグレシアの撃破
0x06000	30	牛鬼の撃破
0x06000	31	カリーカの撃破
0x06000	32	本物のカリーカの撃破
0x06000	127	敵の全滅
0x06000	128	鬼太郎が敗れる
0x06000	129	<87>鬼太郎が敗れる|<87>13ターン目の敵行動までに| 勝利条件を満たせなかった場合
0x06000	130	猫餅が敗れる
0x06000	131	<87>鬼太郎が敗れる|<87>悪魔召還の癸生
0x06000	132	鬼太郎が敗れる|又は戦闘可能キャラの全滅
0x06000	133	<87>鬼太郎が敗れる|<87>10ターン目の敵行動までに| 勝利条件を満たせなかった場合
0x06000	134	鬼太郎が敗れる|又は敵が家に鱗接した場合
0x06000	135	<87>猫餅が敗れる|<87>敵が鬼太郎の骨に鱗接した場合|<87>敵が目玉親父に鱗接した場合
0x06000	136	<87>鬼太郎が敗れる|<87>7ターン目の味方行動までに| 勝利条件を満たせなかった場合
0x06000	137	<87>鬼太郎が敗れる|<87>8ターン目の味方行動までに| 勝利条件を満たせなかった場合
0x06000	138	<87>鬼太郎が敗れる|<87>9ターン目の味方行動までに| 勝利条件を満たせなかった場合
0x06000	139	<87>鬼太郎が敗れる|<87>10ターン目の味方行動までに| 勝利条件を満たせなかった場合
0x06000	140	<87>鬼太郎が敗れる|<87>11ターン目の味方行動までに| 勝利条件を満たせなかった場合
0x06000	141	<87>鬼太郎が敗れる|<87>12ターン目の味方行動までに| 勝利条件を満たせなかった場合
0x06000	142	<87>鬼太郎が敗れる|<87>13ターン目の味方行動までに| 勝利条件を満たせなかった場合
0x06000	143	<87>鬼太郎が敗れる|<87>14ターン目の味方行動までに| 勝利条件を満たせなかった場合
0x06000	144	<87>鬼太郎が敗れる|<87>15ターン目の味方行動までに| 勝利条件を満たせなかった場合
0x06000	145	<87>鬼太郎が敗れる|<87>16ターン目の味方行動までに| 勝利条件を満たせなかった場合
0x06000	146	<87>鬼太郎が敗れる|<87>味方ユニットが二人以下になる
0x06000	147	<87>鬼太郎が敗れる|<87>11ターン目の味方行動までに| 勝利条件を満たせなかった場合
0x06000	255	鬼太郎が敗れる
0x06000	256	<g400>ゲゲゲの森
0x06000	257	<g400><g400><g400>村
0x06000	258	<g400>ゲゲゲの森
0x06000	259	<g400><g400> 東京
0x06000	260	<g400><g400> 東京
0x06000	261	<g400><g400> 東京
0x06000	262	<g400><g400> 東京
0x06000	263	<g400><g400> 古寺
0x06000	264	<g400>ゲゲゲの森
0x06000	265	<g400><g400>隠れ家
0x06000	266	<g400>ゲゲゲの森
0x06000	267	 むじな潜伏先
0x06000	268	<g400><g400> 古寺
0x06000	269	<g400>むじな潜伏先
0x06000	270	<g400><g400> 古寺
0x06000	271	<g400><g400><g400>森
0x06000	272	<g400><g400>隠れ家
0x06000	273	<g400> 晝士山麓
0x06000	274	 むじな潜伏先
0x06000	275	<g400><g400> 山村
0x06000	276	<g400><g400><g400>森
0x06000	277	<g400><g400> 上空
0x06000	278	<g400><g400> 上空
0x06000	279	<g400><g400> 韓国
0x06000	280	<g400> 晝士山麓
0x06000	281	<g400><g400>秋芳洞
0x06000	282	<g400><g400> 山村
0x06000	283	<g400><g400>秋芳洞
0x06000	284	<g400><g400> 韓国
0x06000	285	<g400><g400>秋芳洞
0x06000	286	<g400>ゲゲゲの森
0x06000	287	<g400><g400> 上空
0x06000	288	<g400>ゲゲゲの森
0x06000	289	<g400><g400> 海上
0x06000	290	<g400><g400> 海廳
0x06000	291	<g400><g400> 海岸
0x06000	292	<g400><g400> 洞窟
0x06000	293	<g400> 怪しい森
0x06000	294	<g400><g400><g400>森
0x06000	295	<g400> 怪しい森
0x06000	296	<g400> 海辺の村
0x06000	297	<g400><g400> 海上
0x06000	298	<g400><g400> 海上
0x06000	299	<g400><g400><g400>村
0x06000	300	<g400> 海辺の村
0x06000	301	<g400><g400> 海上
0x06000	302	<g400><g400><g400>森
0x06000	303	<g400><g400> 洞窟
0x06000	304	<g400><g400><g400>森
0x06000	305	<g400><g400><g400>森
0x06000	306	<g400><g400><g400>森
0x06000	307	<g400><g400> 洞窟
0x06000	308	<g400><g400><g400>村
0x06000	309	<g400><g400> 海上
0x06000	310	<g400><g400> 海上
0x06000	311	<g400><g400> 海上
0x06000	312	<g400><g400> 洞窟
0x06000	313	<g400><g400> 京都
0x06000	314	<g400><g400><g400>森
0x06000	315	<g400><g400> 京都
0x06000	316	<g400><g400> 父島
0x06000	317	<g400><g400> 母島
0x06000	318	<g400>ゲゲゲの森
0x06000	319	<g400><g400> 東京
0x06000	320	晝士山麓チー城
0x06000	321	晝士山麓チー城
0x06000	322	<g400> ギーガ城
0x06000	323	<g400> ギーガ城
0x06000	324	<g400>ゲゲゲの森
0x06000	325	<g400><g400> 恐山
0x06000	326	<g400><g400> 恐山
0x06000	327	<g400><g400><g400>森
0x06000	328	<g400><g400><g400>海上
0x06000	329	<g400><g400> 父島
0x06000	330	<g400><g400> 海上
0x06000	331	<g400><g400> 父島
0x07000	1	"PlayStation 2"専用メモリーカード(8MB)|をチェックしています。|救き差ししないでください。
0x07000	2	"PlayStation 2"専用メモリーカード(8MB)|がフォーマットされていません。|フォーマットしますか?
0x07000	3	"PlayStation 2"専用メモリーカード(8MB)|をフォーマットしています。|救き差ししないでください。
0x07000	4	システムデータを作成しています。|"PlayStation 2"専用メモリーカード(8MB)|を救き差ししないでください。
0x07000	5	このゲームをセーブするには、|"PlayStation 2"専用メモリーカード(8MB)|の空き容量が421KB以上は必要です。
0x07000	6	空き容量が足りません。|このゲームをセーブするには|"PlayStation 2"専用メモリーカード(8MB)|の空き容量が421KB以上は必要です。
0x07000	7	"PlayStation 2"専用メモリーカード(8MB)|を利用してください。|このゲームをセーブするには|空き容量が421KB以上は必要です。
0x07000	8	"PlayStation 2"専用メモリーカード(8MB)|が見つかりません。|このゲームをセーブするには|空き容量が421KB以上は必要です。
0x07000	9	システムデータが読み込めません。|このゲームをセーブするには|"PlayStation 2"専用メモリーカード(8MB)|の空き容量が421KB以上は必要です。
0x07000	10	システムデータが壊れています。|システムデータを新たに作りなおしますか?
0x07000	11	データロード
0x07000	12	データセーブ
0x07000	13	′ｌｗцю─л
0x07000	14	人助けポイント
0x07000	15	レベル
0x07000	16	所持金
0x07000	17	一
0x07000	18	までクリア
0x07000	19	第
0x07000	20	話
0x07000	21	「
0x07000	22	」
0x07000	23	戦闘中
0x07000	24	未使用
0x07000	25	ターン
0x07000	26	MEMORY CARD差込口を選択してください。
0x07000	27	MEMORY CARD差込口1|MEMORY CARD差込口2
0x07000	28	"PlayStation 2"専用メモリーカード(8MB)|と通信ができません。
0x07000	29	"PlayStation 2"専用メモリーカード(8MB)|を利用してください。
0x07000	30	"PlayStation 2"専用メモリーカード(8MB)|が見つかりません。
0x07000	31	"PlayStation 2"専用メモリーカード(8MB)|がフォーマットされていません。
0x07000	32	"PlayStation 2"専用メモリーカード(8MB)|にシステムデータが見つかりません。
0x07000	33	システムデータが読み込めません。
0x07000	34	データをロードしています。|"PlayStation 2"専用メモリーカード(8MB)|を救き差ししないでください。
0x07000	35	データをセーブしています。|"PlayStation 2"専用メモリーカード(8MB)|を救き差ししないでください。
0x07000	36	このデータに上書きします。|よろしいですか?
0x07000	37	セーブに失敗しました。
0x07000	38	アンフォーマットする差込口を選択してください。
0x07000	39	アンフォーマットしています。メモリーカードを|救き差ししないでください。
0x07000	40	アンフォーマットに失敗しました。
0x07000	41	"PlayStation 2"専用メモリーカード(8MB)|にシステムデータが見つかりません。|システムデータを作成しますか?
